,0,6,1,2,3,4,5
371,887130,487572,Antibody Test,11:30:00,23:30:00,24:00:00,6
372,592232,915657,Moderna Vaccination,11:00:00,21:00:00,24:00:00,11
373,100715,295143,Pfizer Vaccination,7:30:00,0:00:00,0:30:00,9
374,526703,753810,PCR Testing,10:30:00,23:00:00,36:00:00,6
375,854396,993429,Antibody Test,11:30:00,20:00:00,36:00:00,6
376,985486,876694,Rapid Test,10:30:00,23:00:00,36:00:00,7
377,362903,110823,Pfizer Vaccination,9:30:00,0:00:00,1:00:00,6
378,395672,856210,Rapid Test,7:30:00,22:30:00,24:00:00,12
379,100762,133272,Rapid Test,11:30:00,21:00:00,24:00:00,7
380,526747,954511,PCR Testing,9:30:00,20:00:00,24:00:00,6
381,985504,856210,Antibody Test,8:30:00,20:00:00,48:00:00,5
382,428450,481441,Johnson & Johnson Vaccination,9:30:00,23:00:00,1:00:00,6
383,559527,256153,Rapid Test,11:00:00,21:30:00,24:00:00,0
384,821673,487572,PCR Testing,10:30:00,22:00:00,24:00:00,13
385,854445,133272,Antibody Test,8:30:00,23:00:00,48:00:00,0
386,952777,463002,Rapid Test,11:00:00,23:30:00,48:00:00,10
387,330195,420040,Moderna Vaccination,11:00:00,20:30:00,36:00:00,13
388,952789,694503,Pfizer Vaccination,11:30:00,20:30:00,0:45:00,12
389,756181,256153,Antibody Test,9:00:00,23:00:00,48:00:00,7
390,690647,262297,Rapid Test,8:00:00,22:30:00,36:00:00,7
391,461271,258218,Johnson & Johnson Vaccination,8:30:00,0:00:00,0:30:00,8
392,264667,403687,Pfizer Vaccination,10:00:00,23:00:00,0:30:00,9
393,100829,893167,Pfizer Vaccination,9:00:00,20:00:00,0:30:00,13
394,625118,463002,Antibody Test,8:30:00,23:00:00,24:00:00,7
395,199145,575660,Johnson & Johnson Vaccination,9:00:00,23:30:00,0:45:00,0
396,854529,882858,Johnson & Johnson Vaccination,8:00:00,20:00:00,1:00:00,6
397,166402,979151,Moderna Vaccination,9:00:00,21:30:00,48:00:00,11
398,199177,942321,Pfizer Vaccination,8:00:00,23:00:00,0:30:00,7
399,264715,262297,Antibody Test,9:30:00,20:00:00,36:00:00,0
400,363029,911568,Moderna Vaccination,10:00:00,23:30:00,48:00:00,7
401,166424,970931,Johnson & Johnson Vaccination,10:00:00,23:30:00,0:45:00,6
402,199193,245915,Rapid Test,8:30:00,20:30:00,36:00:00,6
403,494104,678093,Moderna Vaccination,10:30:00,21:00:00,24:00:00,11
404,100892,993429,PCR Testing,11:00:00,23:30:00,24:00:00,10
405,887341,518325,Johnson & Johnson Vaccination,11:00:00,23:00:00,0:45:00,5
406,494135,950455,Johnson & Johnson Vaccination,11:00:00,23:30:00,0:30:00,8
407,199228,190705,Pfizer Vaccination,10:00:00,22:00:00,0:30:00,7
408,625218,436467,Pfizer Vaccination,9:00:00,22:00:00,0:45:00,6
409,592461,637169,Pfizer Vaccination,8:00:00,0:00:00,0:45:00,9
410,854618,671896,Rapid Test,9:00:00,22:30:00,36:00:00,6
411,690794,669906,Moderna Vaccination,9:30:00,22:30:00,36:00:00,13
412,658028,671896,Antibody Test,9:00:00,21:30:00,36:00:00,10
413,821874,403614,Rapid Test,10:00:00,22:30:00,24:00:00,7
414,723588,688341,Moderna Vaccination,11:00:00,20:00:00,48:00:00,13
415,821894,932028,Johnson & Johnson Vaccination,8:30:00,20:00:00,1:00:00,12
416,821895,403614,Antibody Test,11:30:00,23:00:00,48:00:00,12
417,363164,356569,Moderna Vaccination,7:30:00,23:30:00,48:00:00,6
418,166557,751837,Moderna Vaccination,10:00:00,20:00:00,48:00:00,7
419,494244,997621,Pfizer Vaccination,8:30:00,21:30:00,0:30:00,6
420,723629,876694,PCR Testing,9:30:00,21:30:00,24:00:00,7
421,723631,252128,Moderna Vaccination,10:00:00,20:00:00,24:00:00,5
422,723633,192672,Rapid Test,8:30:00,0:00:00,36:00:00,13
423,854709,481441,Rapid Test,8:00:00,23:00:00,36:00:00,10
424,461495,528579,Johnson & Johnson Vaccination,10:30:00,23:30:00,0:45:00,13
425,658108,676085,Pfizer Vaccination,7:30:00,20:00:00,0:30:00,5
426,887487,856210,PCR Testing,11:00:00,22:00:00,24:00:00,6
427,166594,205025,Moderna Vaccination,10:30:00,23:00:00,24:00:00,8
428,330465,192672,Antibody Test,8:30:00,23:00:00,36:00:00,9
429,690915,303336,Moderna Vaccination,9:00:00,23:00:00,48:00:00,5
430,559870,110823,Moderna Vaccination,11:30:00,21:00:00,24:00:00,10
431,363267,563396,Johnson & Johnson Vaccination,8:00:00,23:30:00,0:30:00,5
432,297738,461052,Pfizer Vaccination,7:30:00,0:00:00,0:45:00,13
433,363289,995493,Rapid Test,9:30:00,21:00:00,24:00:00,8
434,101146,852200,Moderna Vaccination,10:30:00,23:00:00,24:00:00,7
435,658202,399557,Johnson & Johnson Vaccination,7:30:00,22:00:00,0:30:00,6
436,723744,893167,Moderna Vaccination,10:30:00,22:00:00,24:00:00,0
437,887597,190705,Moderna Vaccination,11:30:00,21:30:00,36:00:00,5
438,363310,133272,PCR Testing,10:30:00,21:30:00,48:00:00,6
439,166709,745729,Pfizer Vaccination,10:30:00,23:00:00,1:00:00,11
440,985914,719015,Rapid Test,8:00:00,22:30:00,24:00:00,12
441,363324,256153,PCR Testing,7:30:00,22:30:00,48:00:00,5
442,494396,684200,Rapid Test,7:30:00,23:30:00,48:00:00,12
443,461633,309512,Pfizer Vaccination,8:00:00,23:30:00,0:45:00,6
444,199498,463002,PCR Testing,9:30:00,0:00:00,24:00:00,7
445,822095,131269,Johnson & Johnson Vaccination,8:00:00,21:30:00,0:45:00,7
446,199510,436467,Moderna Vaccination,11:00:00,21:30:00,24:00:00,9
447,101206,262297,PCR Testing,10:00:00,23:00:00,36:00:00,10
448,461663,629001,Pfizer Vaccination,8:30:00,21:00:00,0:45:00,8
449,297829,637169,Moderna Vaccination,9:30:00,20:30:00,36:00:00,12
450,133993,200975,Pfizer Vaccination,11:00:00,21:00:00,0:30:00,9
451,691052,817319,Rapid Test,10:30:00,20:30:00,36:00:00,0
452,723830,245915,PCR Testing,11:00:00,20:30:00,48:00:00,13
453,920444,997621,Moderna Vaccination,9:00:00,20:00:00,24:00:00,5
454,134024,438443,Rapid Test,10:00:00,20:00:00,48:00:00,5
455,592780,575660,Rapid Test,9:30:00,21:30:00,48:00:00,11
456,232334,248008,Johnson & Johnson Vaccination,11:00:00,22:30:00,1:00:00,6
457,265102,553161,Johnson & Johnson Vaccination,9:00:00,23:30:00,1:00:00,11
458,527248,147729,Pfizer Vaccination,11:30:00,21:00:00,0:30:00,6
459,920467,229621,Moderna Vaccination,7:30:00,20:00:00,48:00:00,0
460,691096,915657,Johnson & Johnson Vaccination,8:30:00,20:00:00,1:00:00,10
461,822169,964812,Johnson & Johnson Vaccination,8:00:00,20:30:00,0:45:00,11
462,199580,837911,Pfizer Vaccination,10:30:00,20:00:00,0:30:00,11
463,428957,995493,Antibody Test,11:00:00,21:00:00,36:00:00,7
464,494495,817319,Antibody Test,8:00:00,23:00:00,36:00:00,11
465,658342,305432,Pfizer Vaccination,8:00:00,20:30:00,0:30:00,9
466,527272,725273,Pfizer Vaccination,9:30:00,21:00:00,0:45:00,8
467,691125,755994,Pfizer Vaccination,9:00:00,22:30:00,1:00:00,10
468,592833,979151,Johnson & Johnson Vaccination,10:00:00,22:30:00,1:00:00,13
469,920522,911568,Johnson & Johnson Vaccination,9:30:00,23:30:00,0:30:00,0
470,134090,669906,Johnson & Johnson Vaccination,10:00:00,23:00:00,0:45:00,12
471,560087,848118,Moderna Vaccination,9:30:00,23:00:00,36:00:00,5
472,756700,676085,Moderna Vaccination,7:30:00,22:00:00,36:00:00,7
473,166882,356569,Johnson & Johnson Vaccination,8:00:00,22:00:00,1:00:00,11
474,330723,653535,Johnson & Johnson Vaccination,11:00:00,23:30:00,0:45:00,12
475,232427,452896,Pfizer Vaccination,11:30:00,22:30:00,0:30:00,5
476,789492,671896,PCR Testing,9:00:00,21:30:00,48:00:00,13
477,297977,461052,Moderna Vaccination,11:30:00,22:30:00,36:00:00,8
478,297980,841981,Moderna Vaccination,10:00:00,22:00:00,24:00:00,0
479,297982,882858,Rapid Test,7:30:00,22:00:00,36:00:00,5
480,429069,180402,Rapid Test,10:00:00,23:00:00,36:00:00,11
481,134157,669985,Pfizer Vaccination,11:30:00,20:00:00,0:45:00,5
482,756766,848161,Pfizer Vaccination,9:30:00,23:30:00,0:30:00,9
483,298015,252128,Johnson & Johnson Vaccination,11:30:00,20:00:00,0:45:00,5
484,134179,403614,PCR Testing,7:30:00,22:00:00,48:00:00,5
485,789541,745729,Moderna Vaccination,10:30:00,20:00:00,24:00:00,6
486,789543,205025,Johnson & Johnson Vaccination,10:00:00,21:30:00,0:45:00,0
487,199725,940290,Moderna Vaccination,8:00:00,23:30:00,24:00:00,6
488,625718,438443,Antibody Test,11:00:00,23:00:00,24:00:00,7
489,265271,970931,Rapid Test,9:00:00,21:30:00,24:00:00,0
490,887878,295143,Johnson & Johnson Vaccination,10:00:00,21:00:00,1:00:00,11
491,527449,518325,Rapid Test,8:00:00,22:00:00,36:00:00,8
492,527458,575660,Antibody Test,8:30:00,20:00:00,48:00:00,6
493,887912,950455,Rapid Test,11:30:00,21:30:00,24:00:00,0
494,855145,250040,Rapid Test,7:30:00,23:30:00,48:00:00,13
495,330858,303336,Johnson & Johnson Vaccination,9:00:00,23:30:00,0:45:00,9
496,986224,192672,PCR Testing,10:00:00,20:00:00,48:00:00,13
497,756850,629001,Moderna Vaccination,11:00:00,21:30:00,36:00:00,11
498,724093,516389,Pfizer Vaccination,9:00:00,23:30:00,0:30:00,7
499,691328,932028,Rapid Test,9:30:00,22:30:00,24:00:00,10
500,265363,815392,Pfizer Vaccination,10:30:00,21:00:00,0:30:00,9
501,199854,481441,PCR Testing,11:00:00,23:30:00,48:00:00,5
502,527537,911655,Pfizer Vaccination,11:30:00,20:00:00,0:45:00,10
503,199873,547112,Pfizer Vaccination,11:30:00,22:30:00,0:30:00,5
504,658636,110823,Johnson & Johnson Vaccination,11:00:00,22:00:00,1:00:00,7
505,167131,882858,Antibody Test,11:30:00,23:00:00,24:00:00,8
506,462065,338113,Rapid Test,8:30:00,23:00:00,36:00:00,6
507,724213,147729,Moderna Vaccination,11:30:00,23:00:00,36:00:00,8
508,625911,180402,Antibody Test,8:00:00,22:30:00,48:00:00,5
509,855290,528579,Rapid Test,8:30:00,22:30:00,24:00:00,8
510,986366,227624,Pfizer Vaccination,11:00:00,20:30:00,0:45:00,5
511,822563,399557,Rapid Test,10:30:00,23:00:00,36:00:00,9
512,199972,694503,Johnson & Johnson Vaccination,10:30:00,23:00:00,0:45:00,6
513,920867,970931,Antibody Test,8:30:00,21:30:00,48:00:00,13
514,462126,403687,Johnson & Johnson Vaccination,11:30:00,23:00:00,0:45:00,7
515,363858,893167,Johnson & Johnson Vaccination,10:30:00,22:30:00,0:45:00,11
516,855394,518325,Antibody Test,9:30:00,0:00:00,24:00:00,6
517,724323,942321,Johnson & Johnson Vaccination,8:00:00,23:30:00,1:00:00,9
518,265579,905514,Pfizer Vaccination,8:30:00,21:00:00,0:45:00,9
519,888182,354605,Pfizer Vaccination,11:00:00,22:30:00,0:30:00,7
520,560518,131269,Rapid Test,9:00:00,23:30:00,36:00:00,13
521,429450,674070,Moderna Vaccination,11:00:00,0:00:00,24:00:00,11
522,134542,684334,Pfizer Vaccination,9:00:00,22:30:00,0:30:00,10
523,789908,952627,Pfizer Vaccination,10:30:00,21:30:00,1:00:00,11
524,724377,248008,Rapid Test,10:30:00,23:00:00,48:00:00,7
525,789918,995493,PCR Testing,7:30:00,20:00:00,36:00:00,11
526,429475,553161,Rapid Test,9:00:00,23:30:00,36:00:00,5
527,495018,950455,Antibody Test,9:30:00,21:00:00,48:00:00,0
528,527786,250040,Antibody Test,7:30:00,21:00:00,36:00:00,8
529,658862,725273,Moderna Vaccination,9:30:00,20:30:00,48:00:00,8
530,822710,932028,Antibody Test,8:00:00,0:00:00,48:00:00,11
531,232915,344372,Pfizer Vaccination,10:00:00,22:00:00,1:00:00,5
532,363992,641332,Pfizer Vaccination,9:00:00,22:30:00,1:00:00,11
533,789982,194843,Moderna Vaccination,11:00:00,20:00:00,24:00:00,9
534,822762,436467,Johnson & Johnson Vaccination,7:30:00,21:00:00,0:45:00,12
535,495088,637169,Johnson & Johnson Vaccination,11:00:00,21:30:00,0:45:00,8
536,691700,997621,Johnson & Johnson Vaccination,8:00:00,20:30:00,1:00:00,13
537,953853,452896,Moderna Vaccination,8:30:00,0:00:00,36:00:00,8
538,921087,915657,Rapid Test,11:30:00,0:00:00,36:00:00,9
539,626183,338113,Antibody Test,11:30:00,22:00:00,24:00:00,6
540,953867,719015,PCR Testing,11:30:00,21:30:00,48:00:00,9
541,265749,669985,Moderna Vaccination,8:30:00,21:00:00,24:00:00,6
542,167448,964812,Rapid Test,7:30:00,0:00:00,48:00:00,8
543,691737,139469,Rapid Test,10:00:00,22:00:00,36:00:00,12
544,429600,528579,Antibody Test,7:30:00,21:00:00,48:00:00,13
545,888356,420040,Rapid Test,9:00:00,23:00:00,48:00:00,8
546,429613,983351,Pfizer Vaccination,10:00:00,21:00:00,1:00:00,10
547,167474,739645,Pfizer Vaccination,10:00:00,22:30:00,0:45:00,8
548,658998,848118,Johnson & Johnson Vaccination,9:00:00,23:00:00,1:00:00,9
549,593463,817319,PCR Testing,8:00:00,22:00:00,24:00:00,0
550,298573,160068,Pfizer Vaccination,11:00:00,22:30:00,0:45:00,9
551,560719,180514,Moderna Vaccination,9:00:00,21:30:00,24:00:00,9
552,560723,258218,PCR Testing,8:30:00,21:30:00,48:00:00,8
553,134749,979151,Rapid Test,8:30:00,20:30:00,36:00:00,6
554,626269,438443,PCR Testing,11:30:00,20:30:00,36:00:00,12
555,888416,575660,PCR Testing,7:30:00,20:30:00,48:00:00,8
556,691809,561481,Pfizer Vaccination,11:30:00,22:00:00,0:30:00,7
557,462445,676085,Johnson & Johnson Vaccination,9:00:00,23:30:00,0:45:00,8
558,101998,848161,Moderna Vaccination,11:00:00,0:00:00,36:00:00,6
559,527984,911568,Rapid Test,8:30:00,23:00:00,48:00:00,8
560,626298,471383,Pfizer Vaccination,9:00:00,23:00:00,0:45:00,7
561,462461,186713,Pfizer Vaccination,11:30:00,0:00:00,1:00:00,6
562,986754,600415,Pfizer Vaccination,8:30:00,20:00:00,1:00:00,12
563,593542,563396,Antibody Test,11:00:00,0:00:00,48:00:00,7
564,659079,622882,Moderna Vaccination,10:30:00,20:00:00,36:00:00,6
565,167567,395615,Pfizer Vaccination,10:30:00,23:00:00,0:30:00,12
566,560809,885090,Pfizer Vaccination,7:30:00,22:00:00,0:30:00,0
567,462506,516389,Moderna Vaccination,9:00:00,20:00:00,36:00:00,13
568,691887,911655,Moderna Vaccination,9:00:00,23:00:00,36:00:00,6
569,528052,399557,Antibody Test,9:30:00,21:30:00,36:00:00,11
570,462526,606563,Pfizer Vaccination,9:30:00,22:30:00,0:45:00,7
571,462527,547112,Moderna Vaccination,11:00:00,20:30:00,24:00:00,5
572,298686,131269,Antibody Test,7:30:00,22:30:00,36:00:00,13
573,298697,784740,Pfizer Vaccination,10:00:00,0:00:00,0:30:00,10
574,331477,905514,Moderna Vaccination,11:00:00,22:00:00,36:00:00,0
575,102111,248008,Antibody Test,8:30:00,20:30:00,24:00:00,5
576,691936,354605,Moderna Vaccination,10:30:00,20:30:00,48:00:00,0
577,397034,553161,Antibody Test,8:00:00,23:00:00,36:00:00,8
578,757482,745729,Johnson & Johnson Vaccination,9:30:00,22:30:00,1:00:00,10
579,528109,282825,Antibody Test,9:30:00,20:00:00,48:00:00,7
580,691958,669906,Rapid Test,11:00:00,0:00:00,48:00:00,5
581,888579,964812,Antibody Test,11:30:00,23:30:00,36:00:00,10
582,626436,882858,PCR Testing,11:30:00,20:30:00,48:00:00,9
583,691983,309512,Johnson & Johnson Vaccination,8:00:00,23:00:00,0:45:00,9
584,691989,629001,Johnson & Johnson Vaccination,7:30:00,23:00:00,1:00:00,7
585,823062,878948,Pfizer Vaccination,8:30:00,23:30:00,0:30:00,7
586,102167,139469,Antibody Test,10:00:00,23:30:00,48:00:00,11
587,102168,952627,Moderna Vaccination,7:30:00,21:00:00,48:00:00,13
588,429852,180402,PCR Testing,10:00:00,20:30:00,48:00:00,6
589,331553,970931,PCR Testing,10:30:00,20:30:00,48:00:00,8
590,429864,211210,Johnson & Johnson Vaccination,7:30:00,22:30:00,0:45:00,13
591,823088,723302,Pfizer Vaccination,10:30:00,21:30:00,1:00:00,5
592,921396,688341,Rapid Test,10:00:00,21:00:00,24:00:00,7
593,298820,200975,Johnson & Johnson Vaccination,9:30:00,22:30:00,0:30:00,12
594,266052,272753,Pfizer Vaccination,10:30:00,22:00:00,1:00:00,12
595,823110,651639,Pfizer Vaccination,8:00:00,21:30:00,0:45:00,0
596,823121,250040,PCR Testing,8:00:00,21:00:00,48:00:00,13
597,167776,674070,Johnson & Johnson Vaccination,8:30:00,0:00:00,0:30:00,10
598,855906,356569,Rapid Test,11:30:00,22:30:00,36:00:00,5
599,397169,751837,Rapid Test,10:30:00,22:00:00,24:00:00,13
600,167818,344372,Moderna Vaccination,11:30:00,21:00:00,24:00:00,11
601,462734,641332,Moderna Vaccination,10:30:00,20:00:00,48:00:00,8
602,987022,932028,PCR Testing,10:30:00,21:30:00,24:00:00,10
603,135057,420040,Antibody Test,11:00:00,22:00:00,24:00:00,7
604,397204,338113,PCR Testing,11:00:00,22:30:00,48:00:00,0
605,200598,653535,Rapid Test,11:30:00,21:00:00,36:00:00,10
606,102300,979151,Antibody Test,8:00:00,23:30:00,24:00:00,7
607,331677,837911,Johnson & Johnson Vaccination,8:30:00,23:00:00,1:00:00,6
608,855967,252128,Rapid Test,11:30:00,23:30:00,48:00:00,5
609,528288,911568,Antibody Test,9:00:00,21:00:00,36:00:00,9
610,397230,295143,Rapid Test,10:00:00,23:30:00,48:00:00,9
611,790459,405880,Pfizer Vaccination,9:00:00,23:30:00,0:45:00,6
612,626635,983351,Moderna Vaccination,8:30:00,21:00:00,24:00:00,12
613,790493,688341,Antibody Test,9:30:00,21:30:00,24:00:00,10
614,266210,528579,PCR Testing,9:30:00,20:00:00,24:00:00,13
615,298981,305432,Johnson & Johnson Vaccination,10:00:00,21:30:00,0:30:00,8
616,430062,563396,PCR Testing,11:00:00,22:30:00,36:00:00,10
617,757755,725273,Johnson & Johnson Vaccination,9:30:00,21:00:00,0:45:00,9
618,462858,303336,Rapid Test,9:30:00,21:30:00,48:00:00,11
619,659470,110823,Rapid Test,9:00:00,22:30:00,24:00:00,10
620,757780,739645,Moderna Vaccination,8:30:00,22:00:00,36:00:00,7
621,659484,755994,Johnson & Johnson Vaccination,7:30:00,22:00:00,0:45:00,9
622,856096,694503,Rapid Test,9:30:00,20:00:00,48:00:00,10
623,757812,194843,Johnson & Johnson Vaccination,11:30:00,0:00:00,1:00:00,0
624,102453,893167,Rapid Test,11:00:00,23:30:00,48:00:00,12
625,299075,868637,Johnson & Johnson Vaccination,9:30:00,21:00:00,0:45:00,11
626,757835,452896,Johnson & Johnson Vaccination,8:00:00,20:30:00,1:00:00,11
627,200780,356569,Antibody Test,8:30:00,20:00:00,24:00:00,12
628,233549,942321,Rapid Test,9:30:00,21:00:00,24:00:00,6
629,921689,190705,Rapid Test,9:00:00,20:30:00,48:00:00,6
630,790632,837954,Moderna Vaccination,8:30:00,22:30:00,36:00:00,12
631,102508,698692,Moderna Vaccination,8:30:00,23:00:00,36:00:00,9
632,921715,751837,Antibody Test,9:00:00,22:00:00,36:00:00,10
633,692341,653535,Antibody Test,9:00:00,23:30:00,24:00:00,8
634,790654,539007,Pfizer Vaccination,8:00:00,20:00:00,0:30:00,8
635,823432,252128,Antibody Test,7:30:00,23:30:00,36:00:00,5
636,921738,295143,Antibody Test,11:00:00,21:00:00,24:00:00,6
637,987288,975232,Pfizer Vaccination,9:30:00,0:00:00,0:45:00,6
638,954525,436467,Rapid Test,10:30:00,20:30:00,36:00:00,9
639,331937,669985,Johnson & Johnson Vaccination,8:30:00,20:30:00,0:45:00,0
640,626853,848161,Johnson & Johnson Vaccination,7:30:00,23:00:00,0:30:00,11
641,692395,160068,Moderna Vaccination,7:30:00,20:00:00,36:00:00,13
642,823468,622882,Johnson & Johnson Vaccination,11:00:00,21:30:00,0:30:00,7
643,200877,506241,Pfizer Vaccination,8:30:00,23:00:00,0:45:00,11
644,659633,516389,Johnson & Johnson Vaccination,10:30:00,20:30:00,0:45:00,12
645,233668,815392,Johnson & Johnson Vaccination,8:30:00,23:00:00,1:00:00,10
646,823496,323969,Pfizer Vaccination,9:00:00,22:00:00,0:30:00,0
647,757961,561481,Moderna Vaccination,10:30:00,0:00:00,48:00:00,7
648,168141,938374,Pfizer Vaccination,9:00:00,0:00:00,0:30:00,9
649,823525,399557,PCR Testing,8:00:00,23:30:00,36:00:00,13
650,299244,911655,Johnson & Johnson Vaccination,11:30:00,22:30:00,1:00:00,5
651,168181,131269,PCR Testing,9:00:00,21:00:00,36:00:00,8
652,168182,557452,Pfizer Vaccination,11:00:00,21:00:00,0:45:00,11
653,528632,835914,Moderna Vaccination,9:00:00,20:00:00,24:00:00,6
654,561400,354702,Pfizer Vaccination,9:00:00,22:30:00,1:00:00,5
655,266494,354605,Johnson & Johnson Vaccination,10:30:00,21:30:00,0:30:00,8
656,200960,305483,Moderna Vaccination,10:00:00,20:30:00,48:00:00,0
657,954633,186703,Moderna Vaccination,11:30:00,22:30:00,24:00:00,5
658,528650,430481,Pfizer Vaccination,8:30:00,21:00:00,1:00:00,6
659,528654,248008,PCR Testing,9:30:00,21:00:00,36:00:00,5
660,200974,637169,Rapid Test,10:30:00,0:00:00,48:00:00,5
661,856344,684334,Johnson & Johnson Vaccination,11:00:00,23:30:00,0:45:00,12
662,135450,567699,Pfizer Vaccination,11:00:00,21:30:00,0:30:00,10
663,889118,553161,PCR Testing,11:30:00,21:00:00,24:00:00,5
664,430368,567703,Pfizer Vaccination,8:00:00,23:30:00,0:30:00,9
665,889134,282825,PCR Testing,9:00:00,21:00:00,36:00:00,8
666,102705,952627,Johnson & Johnson Vaccination,11:30:00,20:30:00,1:00:00,7
667,233796,303336,Antibody Test,8:00:00,22:30:00,36:00:00,10
668,856397,997621,Rapid Test,8:30:00,20:00:00,36:00:00,6
669,495951,229621,Rapid Test,9:00:00,20:30:00,48:00:00,5
670,201039,690587,Pfizer Vaccination,8:00:00,21:30:00,0:45:00,13
671,135505,915657,PCR Testing,10:00:00,21:00:00,48:00:00,13
672,135512,534864,Moderna Vaccination,11:00:00,20:30:00,48:00:00,6
673,921945,471383,Moderna Vaccination,7:30:00,20:00:00,36:00:00,7
674,102744,186713,Moderna Vaccination,8:30:00,21:30:00,24:00:00,9
675,725338,971165,Pfizer Vaccination,10:00:00,23:30:00,0:45:00,10
676,758116,858528,Pfizer Vaccination,8:00:00,23:00:00,1:00:00,12
677,790886,641332,Johnson & Johnson Vaccination,11:00:00,20:30:00,0:45:00,0
678,758142,848118,Rapid Test,8:30:00,23:30:00,36:00:00,6
679,725375,442678,Johnson & Johnson Vaccination,8:30:00,22:00:00,1:00:00,9
680,528784,676085,Rapid Test,9:00:00,22:30:00,48:00:00,13
681,299410,989530,Moderna Vaccination,10:30:00,23:00:00,24:00:00,7
682,496039,694503,Antibody Test,7:30:00,21:30:00,24:00:00,9
683,463272,461052,Rapid Test,11:30:00,20:30:00,24:00:00,13
684,790955,817572,Pfizer Vaccination,9:30:00,22:00:00,1:00:00,12
685,463276,841981,Rapid Test,11:00:00,0:00:00,24:00:00,0
686,790968,983351,Johnson & Johnson Vaccination,8:00:00,20:00:00,1:00:00,10
687,266682,745729,Rapid Test,11:00:00,20:30:00,36:00:00,10
688,463293,852200,Antibody Test,11:30:00,20:30:00,24:00:00,6
689,856511,739645,Johnson & Johnson Vaccination,8:00:00,0:00:00,1:00:00,0
